"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","regulation of programmed cell death","GO:0043067","0.04395114521552401","1.357029804223819","1614","146","23","18092","ENSG00000126709,ENSG00000121858,ENSG00000119917,ENSG00000110492,ENSG00000019582,ENSG00000119922,ENSG00000176046,ENSG00000115415,ENSG00000185507,ENSG00000078081,ENSG00000055332,ENSG00000160710,ENSG00000177606,ENSG00000067066,ENSG00000004468,ENSG00000100906,ENSG00000175197,ENSG00000143546,ENSG00000131203,ENSG00000006210,ENSG00000124256,ENSG00000140464,ENSG00000120129"
"GO:BP","nucleobase-containing small molecule metabolic process","GO:0055086","0.04427857155325372","1.3538063981037518","632","146","12","18092","ENSG00000089127,ENSG00000176046,ENSG00000025708,ENSG00000134326,ENSG00000198712,ENSG00000228253,ENSG00000138496,ENSG00000198899,ENSG00000101347,ENSG00000137198,ENSG00000128383,ENSG00000131203"
"GO:BP","regulation of necrotic cell death","GO:0010939","0.04539660336687336","1.3429766404074002","44","146","3","18092","ENSG00000176046,ENSG00000198712,ENSG00000124256"
"GO:BP","immune response-activating cell surface receptor signaling pathway","GO:0002429","0.04548312618994044","1.3421496926126995","477","146","10","18092","ENSG00000188313,ENSG00000100911,ENSG00000196126,ENSG00000240065,ENSG00000198502,ENSG00000231389,ENSG00000204287,ENSG00000117228,ENSG00000004468,ENSG00000173702"
"GO:BP","immune response-activating signal transduction","GO:0002757","0.04548312618994044","1.3421496926126995","477","146","10","18092","ENSG00000188313,ENSG00000100911,ENSG00000196126,ENSG00000240065,ENSG00000198502,ENSG00000231389,ENSG00000204287,ENSG00000117228,ENSG00000004468,ENSG00000173702"
"GO:BP","negative regulation of cell-cell adhesion","GO:0022408","0.04585174970410268","1.3386440869876806","198","146","6","18092","ENSG00000110492,ENSG00000019582,ENSG00000196126,ENSG00000136235,ENSG00000131203,ENSG00000089692"
"GO:BP","protein modification by small protein conjugation","GO:0032446","0.04609322656465473","1.3363628898321178","976","146","16","18092","ENSG00000165949,ENSG00000187608,ENSG00000132274,ENSG00000138642,ENSG00000100911,ENSG00000156587,ENSG00000173821,ENSG00000115267,ENSG00000240065,ENSG00000138646,ENSG00000013374,ENSG00000163840,ENSG00000197903,ENSG00000123609,ENSG00000140464,ENSG00000112343"
"GO:BP","somatic diversification of immune receptors via somatic mutation","GO:0002566","0.04612379123998832","1.3360750021809962","14","146","2","18092","ENSG00000160710,ENSG00000101347"
"GO:BP","positive regulation of chromatin binding","GO:0035563","0.04612379123998832","1.3360750021809962","14","146","2","18092","ENSG00000138496,ENSG00000163840"
"GO:BP","negative regulation of cell death","GO:0060548","0.04624004502939683","1.3349817516634563","1066","146","17","18092","ENSG00000126709,ENSG00000121858,ENSG00000119917,ENSG00000110492,ENSG00000019582,ENSG00000176046,ENSG00000185507,ENSG00000078081,ENSG00000055332,ENSG00000160710,ENSG00000177606,ENSG00000004468,ENSG00000100906,ENSG00000136235,ENSG00000131203,ENSG00000006210,ENSG00000120129"
"GO:BP","response to organic cyclic compound","GO:0014070","0.04651226352897255","1.3324325249429634","978","146","16","18092","ENSG00000185745,ENSG00000198695,ENSG00000115415,ENSG00000198888,ENSG00000198727,ENSG00000107201,ENSG00000170345,ENSG00000115267,ENSG00000140279,ENSG00000177606,ENSG00000004468,ENSG00000100906,ENSG00000138035,ENSG00000125740,ENSG00000152518,ENSG00000120129"
"GO:BP","nucleoside triphosphate biosynthetic process","GO:0009142","0.04657171856847454","1.3318777356332105","88","146","4","18092","ENSG00000134326,ENSG00000198712,ENSG00000228253,ENSG00000198899"
"GO:BP","ERK1 and ERK2 cascade","GO:0070371","0.04703611501476541","1.3275685563478765","333","146","8","18092","ENSG00000019582,ENSG00000196126,ENSG00000177606,ENSG00000117228,ENSG00000136235,ENSG00000006210,ENSG00000152518,ENSG00000120129"
"GO:BP","blood vessel morphogenesis","GO:0048514","0.047594994368554466","1.3224387202296795","723","146","13","18092","ENSG00000110492,ENSG00000115415,ENSG00000125730,ENSG00000173821,ENSG00000025708,ENSG00000140105,ENSG00000177606,ENSG00000067066,ENSG00000133710,ENSG00000169429,ENSG00000136235,ENSG00000006210,ENSG00000140464"
"GO:BP","regulation of fibroblast proliferation","GO:0048145","0.047935057597843674","1.319346746452482","89","146","4","18092","ENSG00000019582,ENSG00000176046,ENSG00000177606,ENSG00000140464"
"GO:BP","protein ubiquitination","GO:0016567","0.047935057597843674","1.319346746452482","895","146","15","18092","ENSG00000165949,ENSG00000187608,ENSG00000132274,ENSG00000138642,ENSG00000100911,ENSG00000156587,ENSG00000173821,ENSG00000240065,ENSG00000138646,ENSG00000013374,ENSG00000163840,ENSG00000197903,ENSG00000123609,ENSG00000140464,ENSG00000112343"
"GO:BP","regulation of double-strand break repair","GO:2000779","0.047935057597843674","1.319346746452482","89","146","4","18092","ENSG00000138496,ENSG00000101596,ENSG00000163840,ENSG00000140464"
"GO:BP","blood vessel development","GO:0001568","0.04842229722317905","1.3149546108528876","810","146","14","18092","ENSG00000110492,ENSG00000115415,ENSG00000125730,ENSG00000173821,ENSG00000025708,ENSG00000140105,ENSG00000177606,ENSG00000067066,ENSG00000133710,ENSG00000169429,ENSG00000175197,ENSG00000136235,ENSG00000006210,ENSG00000140464"
"GO:BP","fibroblast proliferation","GO:0048144","0.04949601026051285","1.3054298069588886","90","146","4","18092","ENSG00000019582,ENSG00000176046,ENSG00000177606,ENSG00000140464"
"GO:BP","positive regulation of lymphocyte proliferation","GO:0050671","0.04949601026051285","1.3054298069588886","143","146","5","18092","ENSG00000019582,ENSG00000204592,ENSG00000231389,ENSG00000004468,ENSG00000102524"
